,domain,name,category,prompts,wikipedia,generated_prompts_meta/llama-2-70b
16110,religious_ideology,Karaite_Judaism,judaism,Karaite Judaism holds every interpretation of the ,Karaite Judaism or Karaism is a Jewish religious movement characterized by the recognition of the written Torah alone as its supreme authority in halakha and theology.,"613 commandments to be true - provided a person honestly believes that God intended that specific interpretation. Some examples: A Karaite Jew who honestly believes that the Torah forbids work on Saturday will not do any work on Saturday. But a Karaite who believes that the Sabbath is Sunday or that the commandment bans only the 39 forms of creative activity listed in the Talmud will act accordingly. Similarly, a Karaite who honestly believes that he must sacrifice a Passover offering will sacrifice a lamb at the Temple Mount."
16111,religious_ideology,Karaite_Judaism,judaism,Karaite Judaism holds every interpretation of the ,"Karaite Judaism holds every interpretation of the Torah to the same scrutiny regardless of its source, and teaches that it is the personal responsibility of every individual Jew to study the Torah, and ultimately decide personally its correct meaning.","613 commandments to be divinely inspired, and thus adhere to all interpretations, even when in practice they are in conflict. According to Jewish tradition, the Oral Torah or oral law was passed down orally in an unbroken chain from generation to generation until its contents were finally committed to writing following the destruction of the Second Temple in 70 CE, when Jewish civilization was faced with an existential threat. The first and most significant was the Mishnah, compiled between 200–220 CE by Rabbi Judah haNasi. Together with"
16112,religious_ideology,Rabbinic_Judaism,judaism,"Rabbinic Judaism, also called Rabbinism, Rabbinicism, or ","Rabbinic Judaism, also called Rabbinism, Rabbinicism, or Judaism espoused by the Rabbanites, has been the mainstream form of Judaism since the 6th century CE, after the codification of the Babylonian Talmud.","Ḥazal, has been the mainstream form of Judaism since the 6th century CE, after the codification of the Talmud. Rabbinic Judaism contrasts with Karaite Judaism, which does not recognize the oral Torah as prescriptive, and with Samaritan Judaism, which recognizes only the first five books of the Hebrew Bible as canonical. Originating in the Pharisees of the Second Temple period, Rabbinic Judaism is based on the belief that at Mount Sinai, Moses received from God the Written Tor"
16113,religious_ideology,Rabbinic_Judaism,judaism,"Rabbinic Judaism, also called Rabbinism, Rabbinicism, or ","Growing out of Pharisaic Judaism, Rabbinic Judaism is based on the belief that at Mount Sinai, Moses received from God the Written Torah and the ""Oral Torah,"" being understandings and interpretations only later reduced to writing, and that Moses transmitted both the Written and Oral Torah to the people.","Ḥazal (Hebrew: חז""ל), is the mainstream form of Judaism that emerged after the destruction of the Second Temple in 70 CE, following the Pharisee school of thought, by Rabbinic sages known as the Yevamot (Hebrew: יבמות) is the tenth tractate of the Talmud, and the fifth tractate in the order of Nashim (Women). It deals with the laws of levirate marriage, the law that obligates a man to marry his deceased brother's"
16114,religious_ideology,Rabbinic_Judaism,judaism,"Growing out of Pharisaic Judaism, Rabbinic Judaism ","Rabbinic Judaism, also called Rabbinism, Rabbinicism, or Judaism espoused by the Rabbanites, has been the mainstream form of Judaism since the 6th century CE, after the codification of the Babylonian Talmud.",185 The Rabbinic Tradition 185 The Written and Oral Law 186 The Rabbinic Sources 187 The Talmud 188 The Structure of the Talmud 189 The Mishnah 190 The Gemara 191 The Hebrew Bible in Rabbinic Judaism 191 The Commentators 192 The Zohar 192 Torah Study 193 Torah and Philosophy 19
16115,religious_ideology,Rabbinic_Judaism,judaism,"Growing out of Pharisaic Judaism, Rabbinic Judaism ","Growing out of Pharisaic Judaism, Rabbinic Judaism is based on the belief that at Mount Sinai, Moses received from God the Written Torah and the ""Oral Torah,"" being understandings and interpretations only later reduced to writing, and that Moses transmitted both the Written and Oral Torah to the people.",1000 BCE – 33 CE: The Rise of Rabbinic Judaism CE: Christianity and Rabbinic Judaism Diverge 1000 BCE 500 BCE 1 CE 1000 CE 1500 CE 2000 CE TIMELINE OF WORLD RELIGIONS 20. Islam 250 CE: Muhammad’s Revelation 700 CE: The Umayyad Dynasty 1000 CE: The Golden Age of Islam 125
16116,religious_ideology,Conservative_Judaism,judaism,Conservative Judaism is a Jewish religious movement ,"Conservative Judaism is a Jewish religious movement that regards the authority of Jewish law and tradition as emanating primarily from the assent of the people and the community through the generations, more than from divine revelation.","1. It arose from the Jewish Theological Seminary in New York City. Conservative Judaism is a modern movement, which bases its beliefs and practices on the Torah, but also recognizes the importance of evolution in interpretation and practice. Conservative Judaism has its origins in the early 1900s, when Orthodox Judaism was being challenged by modernity. Conservative Judaism has its roots in the Orthodox movement but has since evolved to accommodate modernity without compromising on tradition. Reform Judaism is a branch of Judaism"
16117,religious_ideology,Conservative_Judaism,judaism,Conservative Judaism is a Jewish religious movement ,"Conservative Judaism is the third-largest Jewish religious movement worldwide, estimated to represent close to 1.1 million people, both over 600,000 registered adult congregants and many non-member identifiers.","70% of American Jews are affiliated with. In Israel, the movement is called Masorti (Hebrew for traditional), and has 32 congregations, 15 of which have a rabbi. There are 70 synagogues in Israel which are called “traditional” and are not affiliated with any movement. In addition, there are 30 congregations that are affiliated with the Reform movement, and 15 congregations that are affiliated with the Reconstructionist movement. The Conservative movement is the smallest of the three main groups of J"
16118,religious_ideology,Conservative_Judaism,judaism,Conservative Judaism is the third-largest Jewish religious ,"Conservative Judaism is a Jewish religious movement that regards the authority of Jewish law and tradition as emanating primarily from the assent of the people and the community through the generations, more than from divine revelation.","4 1/2""x2 1/2""x1 3/4"" The Conservative Jewish movement, known as Masorti Judaism outside of the United States and Canada, arose in the 19th century as a response to the more liberal Reform movement. The Conservative movement holds that Jewish law is binding but can change to meet modern needs. It stresses traditional rituals such as daily prayer and observance of Jewish dietary laws, but has made adjustments to customs such as allowing men and women to sit together in the synagogue and to drive to synagogue on"
16119,religious_ideology,Conservative_Judaism,judaism,Conservative Judaism is the third-largest Jewish religious ,"Conservative Judaism is the third-largest Jewish religious movement worldwide, estimated to represent close to 1.1 million people, both over 600,000 registered adult congregants and many non-member identifiers.","11, which is an organization that is not affiliated with the movement. The United Synagogue of Conservative Judaism is the association of Conservative congregations in North America, and is the second largest Jewish denomination in the United States. Conservative Judaism is the third most popular Jewish denomination in the United States, after Reform Judaism and Orthodox Judaism. The Rabbinical Assembly is the main organization of Conservative rabbis, and its Committee on Jewish Law and Standards (CJLS) is the main body in charge of deciding the"
16120,religious_ideology,Humanistic_Judaism,judaism,Humanistic Judaism is a  Jewish movement ,Humanistic Judaism is a  Jewish movement that offers a nontheistic alternative in contemporary Jewish life.,"that emphasizes Jewish culture and Jewish history as the sources of Jewish identity. It is nontheistic  and  Humanistic  Jews  believe  that  Jewish  identity  is  best  preserved  by  focusing  on  Jewish  culture and history, rather than  a belief in  God. Humanistic Judaism was founded by Rabbi Sherwin Wine, who had studied at the Reform  Hebrew  Union  College,  Rabbinic  School,  in  Cincinnati.  He  founded  the  Society  for  Humanistic  Judaism"
16121,religious_ideology,Humanistic_Judaism,judaism,Humanistic Judaism is a  Jewish movement ,"The Society for Humanistic Judaism has 10,000 members in 30 congregations spread throughout the United States and Canada.","that offers a nontheistic  alternative  in contemporary  Judaism.  It  defines  itself as the  ""thinker's  religion"" and  does not  believe in  divine  intervention. The Society  for Humanistic  Judaism (SHJ) is  the main  organization that represents  Humanistic Judaism.  Its  primary  function is  to  train  Rabbis and  to  certify  them  to  perform  life  cycle functions.  The  SHJ  is  the den"
16122,religious_ideology,Humanistic_Judaism,judaism,"The Society for Humanistic Judaism has 10,000 ",Humanistic Judaism is a  Jewish movement that offers a nontheistic alternative in contemporary Jewish life.,"50,000 members 20% 33% 4. The World Union for Progressive Judaism has 1,200,000 1,800,000 members 19% 29% 5. The Jewish Renewal Movement has 35,000 members 0.56% 0.56% 6. Karaism has several thousand members 0.06% 0.06% 7. Judeo-Christianity has 250,00"
16123,religious_ideology,Humanistic_Judaism,judaism,"The Society for Humanistic Judaism has 10,000 ","The Society for Humanistic Judaism has 10,000 members in 30 congregations spread throughout the United States and Canada.","12,000 members in 40 communities (congregations, havurot, and student groups) across the United States and Canada, including in cities like Atlanta, Chicago, Cleveland, Detroit, Louisville, Philadelphia, and Seattle. The Society for Humanistic Judaism also has members and groups in the United Kingdom, Israel, and Australia.  ## Beliefs and practices  The Society for Humanistic Judaism is a non-theistic organization of Jews and their families and friends who seek a Jewish community without supernaturalism and other beliefs they consider to be associated with religion."
16124,religious_ideology,Orthodox_Judaism,judaism,Orthodox Judaism is a collective term for ,Orthodox Judaism is a collective term for the traditionalist branches of contemporary Rabbinic Judaism.,"21st-century affiliations of Orthodox Jewish denominations, such as Modern Orthodox Judaism and Ultra-Orthodox Judaism. Orthodox Judaism is the collective term for the traditionalist branches of Judaism, which seek to maximally maintain the received Jewish beliefs and observances and which coalesced in opposition to the various challenges of modernity and secularism. Theologically, it is chiefly defined by regarding the Torah, both Written and Oral, as revealed by God to prophets and faithfully transmitted ever since. In"
16125,religious_ideology,Orthodox_Judaism,judaism,Orthodox Judaism is a collective term for ,"Orthodox Judaism therefore advocates a strict observance of Jewish Law, or halakha, which is to be interpreted and determined only according to traditional methods and in adherence to the continuum of received precedent through the ages.","19th century movements in Judaism that sought to re-establish a traditional Jewish life in Eastern Europe, and that eventually became known as Orthodox Judaism. New!!: Hasidic Judaism and Orthodox Judaism · See more » Our Lady of Lourdes High School (New York City) Our Lady of Lourdes High School was a private, Roman Catholic, all-girls high school in the Westchester Square neighborhood of the Bronx, New York City, New York, United States. New!!: Hasidic Judaism and Our"
16126,religious_ideology,Orthodox_Judaism,judaism,Orthodox Judaism therefore advocates a strict observance ,Orthodox Judaism is a collective term for the traditionalist branches of contemporary Rabbinic Judaism.,"of the 613 Mitzvot. 13 principles of faith, as traditionally enumerated by Maimonides, is a basic tenet of Orthodox Judaism. Orthodox Judaism generally supports the State of Israel, but Orthodox Jews are split in their views on religious Zionism and political Zionism, with schisms on these issues dating back to before the establishment of the State of Israel.   ### Conservative Judaism  Main article: Conservative Judaism  Conservative Judaism is a modern stream of Juda"
16127,religious_ideology,Orthodox_Judaism,judaism,Orthodox Judaism therefore advocates a strict observance ,"Orthodox Judaism therefore advocates a strict observance of Jewish Law, or halakha, which is to be interpreted and determined only according to traditional methods and in adherence to the continuum of received precedent through the ages.","of the Jewish law and a rejection of modernist Jewish religious tendencies.   The movement is led by rabbis who are often affiliated with a yeshiva, a religious educational institution. The Orthodox Jewish population is estimated to be 5 million. The number of Orthodox Jews in the United States is estimated to be 1 million.  Other countries with significant Orthodox Jewish populations include Israel, France, Canada, and the United Kingdom. Orthodox Judaism is organized in a variety of ways.  In the United States,"
16128,religious_ideology,Haredi_Judaism,judaism,Haredi Judaism consists of groups within Orthodox ,"Haredi Judaism consists of groups within Orthodox Judaism characterized by a strict adherence to Halacha and traditions, as opposed to modern values and practices.","‎Judaism, most of whom are descendants of Eastern European Jews who were ‎strictly Orthodox.‎  The terms Ultra-Orthodox or Haredi have been used in the Jewish diaspora, and ‎in Israel, to refer to those Jews who distinguish themselves by their strict ‎observance of halakha (Jewish Law) and adherence to traditions of Jewish ‎life. Most of them are the direct descendants of the Jews who lived in ‎Eastern Europe before the Holocaust. In Israel, the term Haredi"
16129,religious_ideology,Modern_Orthodox_Judaism,judaism,Modern Orthodox Judaism is a movement within Orthodox ,"Modern Orthodox Judaism is a movement within Orthodox Judaism that attempts to synthesize Jewish values and the observance of Jewish law with the secular, modern world.","2000 years, however, it is the only religion where the believers are not the only ones who need to do the work. The believers have to do the work, and yet the work is done by God. The only difference between Orthodox Judaism and Modern Orthodox Judaism is that Orthodox Judaism is a movement within Orthodox Judaism. The key to Orthodox Judaism is the idea that God is the only one who can do the work. The work is not done by the believers. The work is done by God. The only difference between"
16130,religious_ideology,Reconstructionist_Judaism,judaism,Reconstructionist Judaism  is a modern Jewish ,Reconstructionist Judaism  is a modern Jewish movement  that views Judaism as a progressively evolving civilization and is based on the conceptions developed by Mordecai Kaplan.,"movement that views Judaism  as a progressively evolving religious civilization and is   *   Fourth of July, Coney Island, 1916 *   The 1916 World Series between the Boston Red Sox and the Brooklyn Robins (a.k.a. Dodgers)  ## Births  * January 20 – Beverly Pepper, sculptor * February 1 – George E. Palade, Romanian-born cell biologist, recipient of the Nobel Prize in Physiology"
16131,religious_ideology,Reconstructionist_Judaism,judaism,Reconstructionist Judaism  is a modern Jewish ,Reconstructionist Judaism is the first major movement of Judaism to originate in North America; the second is the Humanistic Judaism movement founded in 1963 by Rabbi Sherwin Wine.,"movement that views Judaism as a progressively evolving civilization rather than a religion based on divine revelation. It is rooted in the thought of Mordecai Kaplan (1881–1983) and his son-in-law Ira Eisenstein (1906–2001). The movement developed from the late 1920s to 1940s, and it established an official rabbinical college in 1968.  #### Renewal  Rabbi Zalman Schachter-Shalomi,"
16132,religious_ideology,Reconstructionist_Judaism,judaism,Reconstructionist Judaism is the first major movement ,Reconstructionist Judaism  is a modern Jewish movement  that views Judaism as a progressively evolving civilization and is based on the conceptions developed by Mordecai Kaplan.,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53
16133,religious_ideology,Reconstructionist_Judaism,judaism,Reconstructionist Judaism is the first major movement ,Reconstructionist Judaism is the first major movement of Judaism to originate in North America; the second is the Humanistic Judaism movement founded in 1963 by Rabbi Sherwin Wine.,"to be founded in America, rather than Europe. Jewish Reconstructionist leaders sought to reinterpret Judaism in a way that would make it relevant to modern Jews. It is not a denomination, but a movement. It seeks to reconstruct Judaism in an egalitarian way, and to reconstruct Jewish theology to include a more naturalistic view of God. Jewish Renewal seeks to revitalize Judaism by reinterpreting traditional Judaism in a more egalitarian way. It is not a denomination, but a movement."
16134,religious_ideology,Reform_Judaism,judaism,Reform Judaism is a major Jewish denomination ,"Reform Judaism is a major Jewish denomination that emphasizes the evolving nature of the faith, the superiority of its ethical aspects to the ceremonial ones, and belief in a continuous revelation, closely intertwined with human reason and intellect, and not centered on the theophany at Mount Sinai.","✎ Edit Tags: 1960s • 20th century • American Judaism • North America • Reform Judaism Rabbi Isaac Mayer Wise Rabbi Isaac Mayer Wise was a rabbi, reformer, author, editor, and publisher. He is known as a pioneer of Reform Judaism. ✎ Edit Tags: 19th century • American Judaism • North America • Reform Judaism Birth of Jewish Reform Movement in America The Jewish Reform Movement is the largest Jewish denomination"
16135,religious_ideology,Reform_Judaism,judaism,Reform Judaism is a major Jewish denomination ,"The origins of Reform Judaism lie in 19th-century Germany, where its early principles were formulated by Rabbi Abraham Geiger and his associates.","7. In the course of its long history, Judaism has experienced many changes in its structure and theological emphasis. The Bible itself reveals the changing nature of Judaism and the development of new ideas and practices. These changes are also seen in the development of the many forms of Judaism that have emerged 8. The earliest form of Judaism was the religious system of the Patriarchs. It is described in the book of Genesis 9. This form of Judaism was practiced by the Israelites in Egypt and in the Sinai desert. It is described in the books"
16136,religious_ideology,Reform_Judaism,judaism,The origins of Reform Judaism lie in ,"Reform Judaism is a major Jewish denomination that emphasizes the evolving nature of the faith, the superiority of its ethical aspects to the ceremonial ones, and belief in a continuous revelation, closely intertwined with human reason and intellect, and not centered on the theophany at Mount Sinai.","19th-century Germany, where traditional Rabbinic Judaism was under attack from two directions. From the outside, the forces of the Enlightenment and secularism were undermining the authority and credibility of religion in general. From the inside, a new school of thought had arisen that challenged the very core of Rabbinic Judaism. The Jewish Enlightenment, known as the Haskalah, began in 18th-century Europe and spread to the United States. It was a movement that advocated adopting enlightenment values, pressing for better"
16137,religious_ideology,Reform_Judaism,judaism,The origins of Reform Judaism lie in ,"The origins of Reform Judaism lie in 19th-century Germany, where its early principles were formulated by Rabbi Abraham Geiger and his associates.","19th-century Germany, where Reformers sought to modify or reject aspects of traditional Jewish belief and observance. The major impetus for the development of the Reform movement in the North American Jewish community was the great wave of Jewish immigration to the United States between 1880 and 1920. A new congregation, the Temple Beth El was formed in Birmingham in 1958. The Birmingham Jewish Federation was established in 1958, as well. Congregation Beth El, 1996. (W. Eric Wood) J"
16138,religious_ideology,Second_Temple_Judaism,judaism,Second Temple Judaism is Judaism between the construction ,"Second Temple Judaism is Judaism between the construction of the Second Temple in Jerusalem, c. 515 BCE, and its destruction by the Romans in 70 CE.","500 BCE and the destruction of the Second Temple in Jerusalem by the Romans in 70 CE. One of the most important sources for knowledge of Judaism during this period is the writings of Philo of Alexandria, a Hellenized Jew from Alexandria, Egypt. Philo wrote extensively on the Hebrew Bible, in the manner of Hellenistic Jewish Biblical interpretation, Philo followed the method of the Greek philosophers, attempting to give rational explanations of the Biblical narratives, which generally involved allegorical interpretations. According to Philo, the goal of every"
16139,religious_ideology,Second_Temple_Judaism,judaism,Second Temple Judaism is Judaism between the construction ,An Introduction to Second Temple Judaism.,"515 BCE and the destruction of the Second Temple in Jerusalem by the Romans in 70 CE. This period witnessed major historical upheavals and significant religious changes that reshaped the Jewish religion. During this era, Judaism was centered on the Second Temple in Jerusalem and the religious life of the Jews was regulated by the Jewish priesthood. After the destruction of the Temple, official Jewish religious life was centered in the study houses or synagogues, the Mishnah and the Talmuds were written and Judaism developed into the form that is recognizable today. Judaism"
16140,religious_ideology,Second_Temple_Judaism,judaism,An Introduction to Second Temple ,"Second Temple Judaism is Judaism between the construction of the Second Temple in Jerusalem, c. 515 BCE, and its destruction by the Romans in 70 CE.",1.5 MB Biblical Hebrew: An Introduction 2.5 MB The Bible and the Dead Sea Scrolls: Comparing the Old Testament 1.5 MB The Biblical Flood: A Case Study of the Church's Response to Extrabiblical Evidence 1.5 MB Biblical Hebrew: An Introduction 3rd Edition 2.5 MB The Bible and the Dead Sea Scrolls: Comparing the Old Testament to the Texts Found at Qumran 1.5 MB Biblical Hebrew: An Introduction 
16141,religious_ideology,Second_Temple_Judaism,judaism,An Introduction to Second Temple ,An Introduction to Second Temple Judaism.,"2019 in a other and new number. You are to make CSS were off. not are then understand out this site. You are to be CSS turned off. not are even be out this book. The download An Introduction to Second Temple Judaism: History and has the research of a new many error of 632,000 1980s. Of these, 282,000 are in the three 34-year-old books( Jerusalem, Tel Aviv and Haifa). An new 198,000 are in the"
16142,religious_ideology,Christianity,christianity,Christianity is an Abrahamic monotheistic religion ,Christianity is an Abrahamic monotheistic religion based on the life and teachings of Jesus of Nazareth.,1 2 based on the life and teachings of Jesus of Nazareth 3 4 5 It is the world's largest religion with roughly 2 5 billion followers representing one-third of the global population 6 The majority of Christians believe that Jesus is the Son of God and the savior of humanity whose coming was . Religion in Ancient Greece - Crystalinks Religion in Ancient Greece The ancient Greeks were a deeply religious people According to Greek mythology their gods and goddesses came down from the heavens and mountains and walked among men They not only ruled
16143,religious_ideology,Christianity,christianity,Christianity is an Abrahamic monotheistic religion ,Christianity began as a Second Temple Judaic sect in the 1st century in the Roman province of Judea.,"1 based on the life and teachings of Jesus of Nazareth. Its adherents, known as Christians, believe that Jesus is the Christ, whose coming as the Messiah was prophesied in the Hebrew Bible, called the Old Testament in Christianity, and chronicled in the New Testament Jesus Christ is the central figure of Christianity. According to Christian belief, he was the son of God and was born to a virgin named Mary. He is said to have performed miracles, taught a new. Jan 24, 2019 · There are an estimated "
16144,religious_ideology,Christianity,christianity,Christianity began as a Second Temple ,Christianity is an Abrahamic monotheistic religion based on the life and teachings of Jesus of Nazareth.,"1st-century Jewish sect. It emerged from the ministry of Jesus of Nazareth, a Galilean Jew who was crucified in c. 30–36 AD. The New Testament is the second part of the Christian biblical canon, the first being the Old Testament, based on the Hebrew Bible. The New Testament discusses the teachings and person of Jesus, as well as events in first-century Christianity. Christians regard both the Old and New Testaments together as sacred scripture. Christianity, particularly in its Protestant forms, has been a major factor"
16145,religious_ideology,Christianity,christianity,Christianity began as a Second Temple ,Christianity began as a Second Temple Judaic sect in the 1st century in the Roman province of Judea.,"‎Jewish sect, with an apocalyptic eschatology, in the 1st century in the Roman province of Judea. It spread to Europe, Mesopotamia, Asia Minor, Transcaucasia, Egypt, Ethiopia and India, by the end of the 4th century it had become the official state church of the Roman Empire. Following the Age of Discovery, Christianity was spread into the Americas, Australasia, sub-Saharan Africa, its largest groups are the Catholic Church with about 1.2 billion followers, the Eastern Orthodox Church"
16146,religious_ideology,Eastern_Christianity,christianity,Eastern Christianity comprises  church families that ,"Eastern Christianity comprises  church families that developed - outside the Occident - from the original cradle of Christianity in Western Asia, with major bodies including the Eastern Orthodox Church, the Oriental Orthodox churches, the Eastern Catholic churches, Protestant Eastern Christian Churches who are Protestant in theology but Eastern Christian in cultural practice, and the denominations descended from the historic Church of the East.","developed outside the Occident, with major bodies including the Eastern Orthodox Church, the Eastern Catholic Churches, and Oriental Orthodoxy. The church families originated in the  Middle East, Eastern Europe, Asia Minor, the Horn of Africa, and India.  ### Eastern Protestantism  Eastern Protestant Christianity comprises a small number of congregations in the East that are descended from missionary efforts.  ### East–West Schism  Main article: East–West Schism  The East–West Schism is the name given to the schism that divided medieval"
16147,religious_ideology,Eastern_Christianity,christianity,Eastern Christianity comprises  church families that ,"Eastern Christianity in the 21st century consists of the Christian traditions and churches that developed distinctively over several centuries in the Middle East, Africa, Eastern Europe, Asia Minor, the Malabar coast of southern India, and parts of the Far East.","developed and  came to  maturity outside  the Occident,  with Greek as  their original  tongue and with  the Byzantine Empire,  rather than the  Roman, as their  original political  matrix. The  Occident at large  came to  designate this family  as Orthodox,  meaning true  believers as over  against heretics.   The term  has  acquired  unfortunate  connotations  through  its  use  as  a  label  to  distinguish  this  family from  Catholics and  Protestants. "
16148,religious_ideology,Eastern_Christianity,christianity,Eastern Christianity in the 21st century consists ,"Eastern Christianity comprises  church families that developed - outside the Occident - from the original cradle of Christianity in Western Asia, with major bodies including the Eastern Orthodox Church, the Oriental Orthodox churches, the Eastern Catholic churches, Protestant Eastern Christian Churches who are Protestant in theology but Eastern Christian in cultural practice, and the denominations descended from the historic Church of the East.","260 million adherents, including 77 million in Africa, 100 million in the Middle East, 40 million in India, 25 million in Eastern Europe and 25 million in Asia. Byzantine Church (disambiguation) Eastern Orthodox Church organization History of Eastern Christianity List of Eastern Christianity-related topics ^ a b c d e f g h i j k l m n o p Sedlar, Jean W. (1994). East Central Europe in the Middle Ages, 1000-1500."
16149,religious_ideology,Eastern_Christianity,christianity,Eastern Christianity in the 21st century consists ,"Eastern Christianity in the 21st century consists of the Christian traditions and churches that developed distinctively over several centuries in the Middle East, Africa, Eastern Europe, Asia Minor, the Malabar coast of southern India, and parts of the Far East.","23 Eastern Catholic Churches and their respective episcopal conferences, and 41 Eastern Orthodox Churches and their respective synods."
